latitude,longitude,subregion_,value,imputed_value
270000.0,654000.0,101,10.354817390441895,10.235860243123732
282000.0,654000.0,102,10.316323280334473,10.130027652221479
294000.0,654000.0,102,10.338985443115234,10.15640867120198
306000.0,654000.0,102,10.270546913146973,10.166068795659237
318000.0,654000.0,102,10.142306327819824,10.134282139296618
774000.0,54000.0,23,,8.561301543950398
858000.0,54000.0,10,,8.921095811513291
870000.0,54000.0,10,,8.921087283223862
882000.0,54000.0,10,,8.921076537530162
822000.0,66000.0,10,,8.921165684615294
834000.0,66000.0,10,,8.922239801542485
882000.0,66000.0,10,,8.921906017629436
942000.0,66000.0,25,,8.215432563241901
6000.0,78000.0,15,,10.77045111204738
726000.0,78000.0,23,,8.561410381761299
942000.0,78000.0,25,,8.244353558447486
606000.0,90000.0,7,,8.488911278361648
906000.0,90000.0,25,,8.308752490810193
606000.0,102000.0,21,,9.119068322767761
462000.0,114000.0,20,,9.275411527451395
798000.0,114000.0,23,,8.728299059659514
462000.0,126000.0,20,,9.330433170669366
738000.0,126000.0,23,,9.011555345453464
822000.0,126000.0,24,,8.72267770693958
642000.0,150000.0,22,,8.873659720202603
222000.0,162000.0,31,,10.101138220915637
234000.0,162000.0,31,,10.029167626521447
570000.0,162000.0,21,,8.862392837794415
666000.0,162000.0,22,,8.845430495296798
714000.0,162000.0,23,,8.930620646340135
930000.0,162000.0,25,,8.276286965171504
1026000.0,162000.0,25,,8.208655366252557
6000.0,174000.0,15,,10.770451112484746
198000.0,174000.0,31,,10.232620494898654
1026000.0,174000.0,39,,7.401433695719289
906000.0,186000.0,39,,8.256124980996713
1026000.0,186000.0,39,,7.401750476435617
1038000.0,186000.0,39,,7.400975893361795
90000.0,198000.0,29,,10.81426388790899
594000.0,198000.0,35,,8.620006257038606
606000.0,198000.0,35,,8.644779022368946
258000.0,210000.0,31,,9.947440004200526
462000.0,210000.0,34,,9.196338176727295
390000.0,222000.0,33,,10.042179154293652
534000.0,222000.0,35,,9.364370427760804
186000.0,234000.0,31,,10.455155692272362
354000.0,234000.0,32,,9.69816691278675
402000.0,234000.0,33,,10.042177947414586
42000.0,246000.0,29,,10.453430451670268
1014000.0,258000.0,39,,7.4030554021499695
1026000.0,258000.0,39,,7.39980355160702
390000.0,270000.0,47,,9.64002962672556
390000.0,282000.0,47,,9.836556474181096
690000.0,342000.0,50,,9.088163350674293
978000.0,354000.0,54,,8.051034129507832
1002000.0,366000.0,68,,8.185974393057394
1062000.0,378000.0,68,,8.183779130631475
1074000.0,414000.0,68,,8.183791875756084
1170000.0,414000.0,70,,7.589314252287461
642000.0,426000.0,64,,8.531109372195923
1134000.0,426000.0,69,,7.746976375579834
426000.0,546000.0,89,,9.688187437311674
138000.0,642000.0,100,,10.501864484883422
