latitude,longitude,subregion_,value,imputed_value
942000.0,150000.0,22,,3.812124445284604
966000.0,150000.0,22,,4.203727172814065
18000.0,162000.0,13,,2.981698363554304
222000.0,162000.0,15,,3.51858557287363
234000.0,162000.0,15,,3.51858557287363
486000.0,162000.0,17,,3.2334300042403834
534000.0,162000.0,18,,2.7560641485369612
558000.0,162000.0,18,,3.230146344863478
570000.0,162000.0,18,,3.289104172706211
606000.0,162000.0,19,,2.9989100098502943
630000.0,162000.0,19,,4.701128358763549
642000.0,162000.0,19,,5.115438579777171
654000.0,162000.0,19,,5.0404147689213845
666000.0,162000.0,19,,4.911980778271856
678000.0,162000.0,19,,5.206411446053477
702000.0,162000.0,19,,4.990222286900672
714000.0,162000.0,20,,6.37709865011581
774000.0,162000.0,20,,6.182055051188766
786000.0,162000.0,20,,6.049237217842962
798000.0,162000.0,20,,6.424503081313592
810000.0,162000.0,21,,6.137087011765724
834000.0,162000.0,21,,6.83659069938882
846000.0,162000.0,21,,6.404374412195411
858000.0,162000.0,21,,6.343882359035936
930000.0,162000.0,22,,4.631676165344619
942000.0,162000.0,22,,4.50331948240785
954000.0,162000.0,22,,4.231370611357641
1026000.0,162000.0,22,,4.953726259879907
6000.0,174000.0,13,,3.0162432231427676
66000.0,174000.0,13,,3.014367236583047
198000.0,174000.0,15,,3.51858557287363
210000.0,174000.0,15,,3.51858557287363
222000.0,174000.0,15,,3.51858557287363
234000.0,174000.0,15,,3.51858557287363
498000.0,174000.0,17,,2.7234054301079813
510000.0,174000.0,18,,2.755034358131061
522000.0,174000.0,18,,2.420427666812228
534000.0,174000.0,18,,2.2997036070709655
606000.0,174000.0,19,,4.774307545851715
618000.0,174000.0,19,,4.201883454274387
690000.0,174000.0,19,,5.599083412675224
702000.0,174000.0,19,,5.524213362416079
714000.0,174000.0,20,,6.467863814639149
726000.0,174000.0,20,,6.940693431229157
810000.0,174000.0,21,,6.495111011406019
834000.0,174000.0,21,,7.8179756482579785
858000.0,174000.0,21,,6.876189780378463
870000.0,174000.0,21,,5.931979924936833
894000.0,174000.0,21,,5.2356433964461235
1026000.0,174000.0,22,,4.953790606919904
18000.0,186000.0,13,,2.9863380812707896
30000.0,186000.0,13,,2.9821850700880335
78000.0,186000.0,13,,3.067562000015385
198000.0,186000.0,26,,3.6578405896991644
246000.0,186000.0,15,,3.511563765394442
618000.0,186000.0,31,,4.369600919074259
630000.0,186000.0,19,,5.26211785988456
738000.0,186000.0,32,,6.19221695795667
750000.0,186000.0,20,,8.4750168286302
906000.0,186000.0,21,,5.714852664559439
1026000.0,186000.0,34,,4.43766723106157
1038000.0,186000.0,34,,4.446750511627077
42000.0,198000.0,13,,3.0877803817355343
90000.0,198000.0,25,,3.3420994303590215
246000.0,198000.0,27,,3.351041602994162
546000.0,198000.0,30,,3.265993382953305
570000.0,198000.0,30,,3.706065048414218
594000.0,198000.0,30,,4.174147938629071
606000.0,198000.0,31,,4.6807309785041635
618000.0,198000.0,31,,4.296097541565014
654000.0,198000.0,19,,5.456487206989053
666000.0,198000.0,19,,5.420365876811392
906000.0,198000.0,34,,4.593203763246834
918000.0,198000.0,34,,5.061584076464599
930000.0,198000.0,34,,5.6417261764410105
102000.0,210000.0,25,,3.467944129375848
138000.0,210000.0,26,,3.1134180483197835
150000.0,210000.0,26,,2.91652245535935
198000.0,210000.0,27,,3.5837252307736613
246000.0,210000.0,27,,3.3181994004320003
258000.0,210000.0,27,,3.3021608112275893
318000.0,210000.0,28,,3.040408486044559
330000.0,210000.0,28,,3.5279859778034126
462000.0,210000.0,29,,3.4049967937615846
534000.0,210000.0,30,,3.3730232187893505
546000.0,210000.0,30,,3.210603151854988
594000.0,210000.0,30,,4.029910061447399
618000.0,210000.0,31,,3.9430103313718914
630000.0,210000.0,31,,3.84169972467766
654000.0,210000.0,31,,4.558715177486312
666000.0,210000.0,31,,5.513967170981222
942000.0,210000.0,34,,5.896422151034398
954000.0,210000.0,34,,5.303551134703816
258000.0,222000.0,27,,3.2050278121923275
342000.0,222000.0,28,,3.483899217746505
378000.0,222000.0,28,,3.1654723969036223
390000.0,222000.0,28,,3.104545827866054
462000.0,222000.0,29,,3.4049967937615846
474000.0,222000.0,29,,3.4049967937615846
486000.0,222000.0,29,,3.4049967937615846
534000.0,222000.0,30,,3.4064419222137388
546000.0,222000.0,30,,3.401176518224515
606000.0,222000.0,30,,4.283369929518925
618000.0,222000.0,31,,4.189614878660978
642000.0,222000.0,31,,4.069320895284168
654000.0,222000.0,31,,4.832753048126899
678000.0,222000.0,31,,6.40164718155539
978000.0,222000.0,34,,4.123497713246823
54000.0,234000.0,25,,4.458256759497408
186000.0,234000.0,26,,3.3422831356214284
198000.0,234000.0,27,,3.9657323769229396
318000.0,234000.0,28,,2.102163138115204
354000.0,234000.0,28,,4.228749493812117
366000.0,234000.0,28,,3.7094551804312856
402000.0,234000.0,28,,3.315823334762429
462000.0,234000.0,29,,3.44870746126372
534000.0,234000.0,30,,3.443833347300056
978000.0,234000.0,34,,4.169016277126582
42000.0,246000.0,25,,4.540062014342073
54000.0,246000.0,25,,5.194280077804224
150000.0,246000.0,26,,3.0536396124692438
186000.0,246000.0,26,,3.907318294342762
270000.0,246000.0,27,,3.9393212689718
330000.0,246000.0,28,,4.573585162271789
474000.0,246000.0,29,,3.4049967937615846
486000.0,246000.0,29,,3.4049967937615846
498000.0,246000.0,29,,3.4049967937615846
510000.0,246000.0,29,,3.4049967937615846
534000.0,246000.0,30,,3.677929509256462
966000.0,246000.0,34,,4.318204052577669
42000.0,258000.0,25,,4.200943723317637
186000.0,258000.0,26,,4.360418236211244
294000.0,258000.0,27,,5.272153052813327
318000.0,258000.0,28,,6.506341296148949
330000.0,258000.0,28,,7.9373048420003816
546000.0,258000.0,30,,4.2014443814412
966000.0,258000.0,34,,3.6229148802763693
1014000.0,258000.0,34,,4.389589580243058
1026000.0,258000.0,34,,4.433495414230909
186000.0,270000.0,26,,4.361871988360308
378000.0,270000.0,28,,3.4533164097257516
390000.0,270000.0,28,,3.191095437216945
546000.0,270000.0,30,,4.249473848830237
30000.0,282000.0,25,,2.9903639414626624
42000.0,282000.0,25,,2.9813529262048974
150000.0,282000.0,26,,3.1639438142321143
174000.0,282000.0,38,,3.674026827021086
378000.0,282000.0,28,,3.9149149177430274
390000.0,282000.0,40,,3.160491139358874
546000.0,282000.0,30,,4.235243220473145
870000.0,282000.0,33,,1.956475388509088
894000.0,282000.0,33,,2.2197293761469563
54000.0,294000.0,37,,3.009378638703098
150000.0,294000.0,38,,2.9483002717491535
162000.0,294000.0,38,,2.598410509243469
510000.0,294000.0,42,,5.230579676298309
522000.0,294000.0,42,,5.076218140185189
534000.0,294000.0,42,,4.857162264619683
870000.0,294000.0,45,,2.284069489876806
882000.0,294000.0,33,,1.9795148832499736
906000.0,294000.0,34,,3.0557430896944764
966000.0,294000.0,34,,3.1039249168367133
78000.0,306000.0,37,,2.8110157674185885
150000.0,306000.0,38,,1.9982096878668878
162000.0,306000.0,38,,2.2667319453315837
390000.0,306000.0,40,,2.5090645383578485
486000.0,306000.0,41,,6.679338270107652
546000.0,306000.0,42,,3.943930059552759
558000.0,306000.0,42,,3.7021839751135963
870000.0,306000.0,45,,2.2871877035372465
90000.0,318000.0,37,,2.7755747535495088
150000.0,318000.0,38,,1.89473863679926
162000.0,318000.0,38,,2.1214042716137778
390000.0,318000.0,40,,2.4640544295689426
462000.0,318000.0,41,,4.068052052186157
474000.0,318000.0,41,,4.969055726212327
918000.0,318000.0,46,,2.975209432443179
978000.0,318000.0,46,,2.7989752946664628
990000.0,318000.0,46,,2.928140514619469
1014000.0,318000.0,47,,3.0659305384135407
1026000.0,318000.0,47,,3.0588065067004178
90000.0,330000.0,37,,2.9326561017398998
150000.0,330000.0,38,,1.9952334936201956
162000.0,330000.0,38,,2.193501885614049
174000.0,330000.0,38,,2.6505737622976775
426000.0,330000.0,41,,2.8337389578689067
438000.0,330000.0,41,,3.040187322084974
450000.0,330000.0,41,,3.33063471791037
462000.0,330000.0,41,,3.7741661548670513
474000.0,330000.0,41,,4.511336531550403
678000.0,330000.0,43,,2.241217229253192
690000.0,330000.0,43,,2.305070940735956
870000.0,330000.0,45,,2.4152483144199675
930000.0,330000.0,46,,2.9244554343400986
978000.0,330000.0,46,,2.6989591837824234
990000.0,330000.0,46,,2.8170468005610307
1026000.0,330000.0,47,,3.044069816388452
186000.0,342000.0,38,,2.8752665470031706
474000.0,342000.0,41,,4.610466150833467
678000.0,342000.0,43,,2.1411480850256472
690000.0,342000.0,43,,1.9331719663454412
870000.0,342000.0,45,,2.4521894490690532
954000.0,342000.0,46,,2.8609327140514424
966000.0,342000.0,46,,2.7456829577765585
978000.0,342000.0,46,,2.8339015615679584
990000.0,342000.0,46,,2.917102112792316
1002000.0,342000.0,46,,3.0523309817299853
1014000.0,342000.0,47,,3.065313572946361
1038000.0,342000.0,47,,3.0552139275707817
1050000.0,342000.0,47,,3.05524833390529
78000.0,354000.0,37,,3.100473716671151
690000.0,354000.0,43,,1.9744816844807032
714000.0,354000.0,43,,2.274444248448142
726000.0,354000.0,44,,2.501219324369276
870000.0,354000.0,45,,2.4735657961756794
978000.0,354000.0,46,,2.9998326000128346
990000.0,354000.0,46,,3.02240999625748
1002000.0,354000.0,46,,3.0629545032124432
1014000.0,354000.0,47,,3.0552484862071188
1026000.0,354000.0,47,,3.055248914778285
1038000.0,354000.0,47,,3.055248374906236
1050000.0,354000.0,47,,3.0552483797070287
66000.0,366000.0,37,,2.940395175127791
78000.0,366000.0,37,,3.0165566842884854
690000.0,366000.0,43,,2.146200333167808
702000.0,366000.0,43,,2.134555746837843
714000.0,366000.0,43,,2.2376350247442587
738000.0,366000.0,44,,2.2644556693382314
870000.0,366000.0,45,,2.493862794579671
1002000.0,366000.0,47,,3.055248379715476
1014000.0,366000.0,47,,3.055248379707343
1026000.0,366000.0,47,,3.055248379708486
1038000.0,366000.0,47,,3.05524837970731
1050000.0,366000.0,47,,3.0552483797073364
78000.0,378000.0,37,,2.9468711756085093
678000.0,378000.0,43,,2.387716440498183
750000.0,378000.0,44,,2.1454126821573754
762000.0,378000.0,44,,2.6514107781737586
870000.0,378000.0,45,,2.5161580850986422
1038000.0,378000.0,47,,3.0552483797073364
1050000.0,378000.0,47,,3.0552483797073364
1062000.0,378000.0,47,,3.0552483797073364
78000.0,390000.0,37,,2.7918805192045846
774000.0,390000.0,44,,2.5810460434492297
786000.0,390000.0,44,,2.7440563170909895
870000.0,390000.0,45,,2.6042859149213795
1134000.0,390000.0,60,,3.3619298192398315
1146000.0,390000.0,60,,3.3619313131641366
654000.0,402000.0,43,,2.0947527617224795
798000.0,402000.0,44,,2.525519524826654
810000.0,402000.0,45,,2.575730206065351
822000.0,402000.0,45,,2.607372100719106
870000.0,402000.0,57,,2.594859411474632
1134000.0,402000.0,60,,3.364903937151629
1146000.0,402000.0,60,,3.36441439202047
90000.0,414000.0,49,,2.452885704629737
642000.0,414000.0,55,,2.37727322992532
834000.0,414000.0,57,,2.5949217035299927
846000.0,414000.0,57,,2.5949217035299927
858000.0,414000.0,57,,2.5949217035299927
1074000.0,414000.0,60,,3.362826505905955
1146000.0,414000.0,60,,3.402692583717015
1158000.0,414000.0,60,,3.3923725751373297
1170000.0,414000.0,60,,3.365678964174833
90000.0,426000.0,49,,2.3173735507486177
630000.0,426000.0,55,,2.49560587578668
642000.0,426000.0,55,,2.5069967361444307
1074000.0,426000.0,60,,3.352948573987063
1134000.0,426000.0,60,,3.3735978179791886
1158000.0,426000.0,60,,3.4842612107002924
1170000.0,426000.0,60,,3.459129988201802
1182000.0,426000.0,60,,3.4574704352590513
1194000.0,426000.0,60,,3.4229244166244635
78000.0,438000.0,49,,2.2925546208432657
90000.0,438000.0,49,,2.1587150742260643
570000.0,438000.0,54,,2.1521019274156696
582000.0,438000.0,54,,2.1363989903751133
1110000.0,438000.0,60,,3.3817205457913446
1194000.0,438000.0,60,,3.486990538062226
78000.0,450000.0,49,,2.345563297237271
102000.0,450000.0,50,,2.553337909487543
534000.0,450000.0,54,,2.2211437991976872
546000.0,450000.0,54,,2.2751782685510284
1122000.0,450000.0,60,,3.3699724767388584
1134000.0,450000.0,60,,3.4578628088061922
1146000.0,450000.0,60,,3.49355181691852
1158000.0,450000.0,60,,3.5962761591314245
1170000.0,450000.0,60,,3.6005786069035963
78000.0,462000.0,49,,2.402437264572664
90000.0,462000.0,49,,2.25962390985116
102000.0,462000.0,50,,2.638006723450291
1158000.0,462000.0,60,,3.4175551913237916
1170000.0,462000.0,60,,3.3730392583348197
1182000.0,462000.0,60,,3.375439948393283
1194000.0,462000.0,60,,3.363656868762855
1206000.0,462000.0,60,,3.2971322755743278
1218000.0,462000.0,60,,3.300283579533334
102000.0,474000.0,50,,2.634789795118933
522000.0,474000.0,54,,2.4480608941059763
1170000.0,474000.0,60,,3.3621265191793888
90000.0,486000.0,49,,2.61656560370764
522000.0,486000.0,54,,2.452221602064917
102000.0,498000.0,49,,2.7972626933846705
510000.0,498000.0,54,,2.3138199481486046
102000.0,510000.0,62,,2.654109850476318
486000.0,510000.0,65,,2.1340390756572045
102000.0,522000.0,62,,2.6840613979518126
450000.0,522000.0,65,,1.9610279485892965
462000.0,522000.0,65,,1.9857636974571653
474000.0,522000.0,65,,2.0521487028933794
414000.0,534000.0,64,,2.0077379084439606
438000.0,534000.0,65,,1.9160224983099259
102000.0,546000.0,62,,2.7089996583879046
342000.0,546000.0,64,,1.9701984576679923
402000.0,546000.0,64,,2.068868301350415
414000.0,546000.0,64,,2.02367288768066
426000.0,546000.0,65,,1.9701712349277516
90000.0,558000.0,61,,2.590160489082337
330000.0,558000.0,64,,2.0055916224022203
354000.0,558000.0,64,,1.9977666603086022
366000.0,558000.0,64,,2.024429063562599
378000.0,558000.0,64,,2.062058225665129
102000.0,570000.0,61,,2.5839119016340404
342000.0,570000.0,64,,2.0389454145461072
114000.0,594000.0,74,,2.175328895042219
174000.0,594000.0,62,,1.9501430126451418
186000.0,594000.0,62,,1.884680479304517
114000.0,606000.0,74,,2.175358024135309
174000.0,606000.0,74,,1.935527669110262
186000.0,606000.0,74,,1.899313768895919
198000.0,606000.0,74,,1.8916717317226515
210000.0,606000.0,75,,1.782189832719695
174000.0,618000.0,74,,2.0995132604526723
210000.0,618000.0,75,,1.7758869256603738
138000.0,630000.0,74,,2.2749204655187327
174000.0,630000.0,74,,2.0577069105553
222000.0,630000.0,75,,1.8240597481581928
234000.0,630000.0,75,,1.8674709195024588
342000.0,630000.0,76,,1.9860615279527227
138000.0,642000.0,74,,2.078920592089488
150000.0,642000.0,74,,2.0190972688281734
162000.0,642000.0,74,,2.016710563835184
174000.0,642000.0,74,,2.0253145628798985
246000.0,642000.0,75,,1.908717618964118
270000.0,654000.0,75,,1.929481482210649
282000.0,654000.0,75,,1.932426630233381
306000.0,654000.0,76,,1.9658069931092155
318000.0,654000.0,76,,1.9694184816724931
